Outcome Date,Name,Species,Primary Breed,Sex,Primary Color,Age (Months),Altered,Altered before arrival,Outcome Type,Intake Date,Intake Type,length_of_stay,Intake Type Grouped
2021-01-31,Lee,Dog,Mixed Breed (Small),Male,White,120,No,Yes,Return to Owner/Guardian,2021-01-30,Stray,1,Stray
2021-02-15,Jax,Dog,Mixed Breed (Small),Male,Grey,59,No,Yes,Adoption,2021-02-15,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2021-02-15,Betty,Dog,Mixed Breed (Small),Female,White,168,Yes,No,Adoption,2021-01-18,Stray,28,Stray
2021-01-19,Bentley,Dog,Mixed Breed (Small),Male,White,72,Yes,No,Adoption,2021-01-14,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-01-19,Mistletoe,Dog,Mixed Breed (Medium),Female,Tan,48,No,Yes,Adoption,2021-01-04,Return,15,Return
2021-01-19,Hunk,Dog,Mixed Breed (Medium),Male,Black,30,Yes,No,Return to Owner/Guardian,2021-01-17,Stray,2,Stray
2021-01-19,Jenny,Dog,Mixed Breed (Large),Female,Tan,27,Yes,Yes,Adoption,2021-01-19,Owner/Guardian Surrender,0,Owner/Guardian Surrender
2021-01-19,Aurora,Dog,Mixed Breed (Medium),Female,Brown,33,Yes,No,Adoption,2021-01-13,Stray,6,Stray
2021-01-19,Eggroll,Dog,Mixed Breed (Large),Male,White,93,No,Yes,Adoption,2021-01-13,Stray,6,Stray
2021-01-19,Radar,Dog,Mixed Breed (Large),Female,Black,27,No,Yes,Return to Owner/Guardian,2021-01-18,Stray,1,Stray
2021-01-18,Holly,Dog,Mixed Breed (Medium),Female,Brindle,26,Yes,No,Adoption,2020-10-22,Stray,88,Stray
2021-01-18,Luke,Dog,Mixed Breed (Large),Male,Tan,60,Yes,No,Adoption,2021-01-12,Stray,6,Stray
2021-01-18,Ruby,Dog,Mixed Breed (Medium),Female,Brown,66,Yes,No,Adoption,2021-01-12,Stray,6,Stray
2021-01-18,Sugar,Dog,Mixed Breed (Large),Female,White,99,Yes,No,Return to Owner/Guardian,2021-01-18,Stray,0,Stray
2021-01-18,Harmony,Dog,Mixed Breed (Medium),Female,Grey,12,Yes,No,Adoption,2021-01-12,Stray,6,Stray
2021-01-18,Bucko,Dog,Mixed Breed (Medium),Male,Tan,3,Yes,No,Adoption,2020-10-24,Stray,86,Stray
2021-01-18,Monique,Dog,Mixed Breed (Medium),Female,Brindle,3,No,No,Adoption,2020-10-24,Stray,86,Stray
2021-01-18,Larry,Dog,Mixed Breed (Medium),Male,Brindle,3,No,No,Adoption,2020-10-24,Stray,86,Stray
2021-01-26,Georgia,Dog,Mixed Breed (Small),Female,Black,9,Yes,No,Adoption,2021-01-21,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-01-26,Yabba,Dog,Mixed Breed (Medium),Male,Brindle,24,No,Yes,Adoption,2021-01-26,Transfer In,0,Transfer In
2021-01-26,Marnie,Dog,Mixed Breed (Medium),Female,Black,2,Yes,No,Adoption,2021-01-01,Stray,25,Stray
2021-01-26,Anell,Dog,Mixed Breed (Medium),Female,Black,2,Yes,No,Adoption,2021-01-01,Stray,25,Stray
2021-01-26,Pear,Dog,Mixed Breed (Large),Male,White,36,No,Yes,Adoption,2021-01-26,Transfer In,0,Transfer In
2021-01-26,Hunk,Dog,Mixed Breed (Medium),Male,Black,30,Yes,No,Adoption,2021-01-20,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-01-26,Harry,Dog,Mixed Breed (Medium),Male,Black,2,Yes,No,Adoption,2021-01-01,Stray,25,Stray
2021-01-26,Phoebe,Dog,Mixed Breed (Medium),Female,Black,2,Yes,No,Adoption,2021-01-01,Stray,25,Stray
2021-01-26,Becky,Dog,Mixed Breed (Medium),Female,Grey,42,Yes,No,Adoption,2021-01-01,Stray,25,Stray
2021-01-26,Varian,Dog,Mixed Breed (Medium),Male,Black,2,Yes,No,Adoption,2021-01-01,Stray,25,Stray
2021-01-26,Starshine,Dog,Mixed Breed (Medium),Female,Brown,2,Yes,No,Adoption,2021-01-01,Stray,25,Stray
2021-01-30,Ava,Dog,Mixed Breed (Large),Female,Tan,36,No,Yes,Adoption,2021-01-28,Return,2,Return
2021-01-30,Wiggles,Dog,Mixed Breed (Medium),Male,Black,53,Yes,No,Adoption,2021-01-21,Stray,9,Stray
2021-01-30,Gizmo,Dog,Mixed Breed (Large),Male,Brown,12,No,Yes,Adoption,2021-01-29,Transfer In,1,Transfer In
2021-01-30,Pear,Dog,Mixed Breed (Large),Male,White,36,No,Yes,Adoption,2021-01-30,Return,0,Return
2021-01-30,Sam,Dog,Mixed Breed (Medium),Male,Black,28,No,Yes,Return to Owner/Guardian,2021-01-30,Stray,0,Stray
2021-01-30,Bella,Dog,Mixed Breed (Medium),Female,Black,16,Yes,No,Return to Owner/Guardian,2021-01-30,Stray,0,Stray
2021-01-30,Happy,Dog,Mixed Breed (Large),Male,White,18,Yes,No,Adoption,2021-01-24,Stray,6,Stray
2021-01-30,Thackary,Dog,Mixed Breed (Medium),Male,White,50,No,Yes,Adoption,2021-01-26,Transfer In,4,Transfer In
2021-01-30,Sammy,Dog,Mixed Breed (Large),Male,Black,84,No,Yes,Adoption,2021-01-25,Return,5,Return
2021-01-30,Ruby,Dog,Mixed Breed (Medium),Female,Brown,67,Yes,No,Adoption,2021-01-19,Return,11,Return
2021-01-30,Boone,Dog,Mixed Breed (Large),Male,White,73,No,Yes,Return to Owner/Guardian,2020-12-13,Owner/Guardian Surrender,48,Owner/Guardian Surrender
2021-01-21,Mustard,Dog,Mixed Breed (Small),Female,Black,12,Yes,No,Adoption,2021-01-15,Stray,6,Stray
2021-01-21,Zazu,Dog,Mixed Breed (Large),Male,Blue,24,No,Yes,Adoption,2021-01-21,Return,0,Return
2021-01-21,Georgie,Dog,Mixed Breed (Small),Male,Brown,150,No,Yes,Return to Owner/Guardian,2021-01-21,Stray,0,Stray
2021-01-21,Chi-Chi,Dog,Mixed Breed (Large),Female,Black,32,No,Yes,Adoption,2021-01-20,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-01-21,Hero,Dog,Mixed Breed (Large),Male,Tan,59,Yes,No,Return to Owner/Guardian,2021-01-20,Stray,1,Stray
2021-01-21,Duke,Dog,Mixed Breed (Medium),Male,Brindle,12,Yes,No,Adoption,2021-01-15,Stray,6,Stray
2021-01-21,Ketchup,Dog,Mixed Breed (Small),Male,Black,48,Yes,No,Adoption,2021-01-15,Stray,6,Stray
2021-01-21,Melody,Dog,Mixed Breed (Medium),Female,Brown,96,Yes,No,Adoption,2021-01-17,Return,4,Return
2021-02-08,Allison,Dog,Mixed Breed (Medium),Female,Tan,19,Yes,No,Adoption,2021-02-04,Return,4,Return
2021-02-08,Harley,Dog,Mixed Breed (Medium),Male,Black,84,Yes,No,Adoption,2021-02-06,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-02-08,Dozer,Dog,Mixed Breed (Large),Male,White,36,Yes,No,Adoption,2021-02-05,Stray,3,Stray
2021-02-08,Bailey,Dog,Mixed Breed (Large),Male,Brindle,96,No,Yes,Adoption,2021-01-25,Owner/Guardian Surrender,14,Owner/Guardian Surrender
2021-02-08,Yabba,Dog,Mixed Breed (Medium),Male,Brindle,24,No,Yes,Adoption,2021-01-30,Return,9,Return
2021-02-08,Velveeta,Dog,Mixed Breed (Small),Male,Brown,2,Yes,No,Adoption,2021-02-06,Stray,2,Stray
2021-02-08,Mona,Dog,Mixed Breed (Medium),Female,White,30,Yes,No,Adoption,2021-02-02,Stray,6,Stray
2021-02-01,Pride,Dog,Mixed Breed (Small),Male,Black,120,No,Yes,Adoption,2021-01-26,Stray,6,Stray
2021-02-01,Bert,Dog,Mixed Breed (Medium),Male,Black,38,To be determined,Yes,Return to Owner/Guardian,2021-01-31,Stray,1,Stray
2021-02-01,Rosie,Dog,Mixed Breed (Medium),Female,Black,30,No,Yes,Adoption,2021-01-26,Stray,6,Stray
2021-02-01,Bullet,Dog,Mixed Breed (Large),Male,White,27,No,Yes,Adoption,2021-01-31,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-01-25,Pretzel,Dog,Mixed Breed (Medium),Female,Brown,9,Yes,No,Adoption,2021-01-19,Stray,6,Stray
2021-01-25,Ava,Dog,Mixed Breed (Large),Female,Tan,36,No,Yes,Adoption,2021-01-19,Transfer In,6,Transfer In
2021-01-25,Sparrow,Dog,Mixed Breed (Medium),Male,Black,96,Yes,No,Adoption,2021-01-19,Stray,6,Stray
2021-01-24,Cassius,Dog,Mixed Breed (Medium),Male,Brown,36,No,Yes,Adoption,2021-01-19,Transfer In,5,Transfer In
2021-01-24,Peanut,Dog,Mixed Breed (Small),Male,White,96,No,Yes,Adoption,2021-01-18,Stray,6,Stray
2021-01-24,T-bone,Dog,Mixed Breed (Large),Male,Brindle,96,No,Yes,Adoption,2021-01-19,Transfer In,5,Transfer In
2021-01-24,Martini,Dog,Mixed Breed (Large),Female,Black,36,No,Yes,Adoption,2021-01-19,Transfer In,5,Transfer In
2021-01-24,Brutus,Dog,Mixed Breed (Large),Male,Tan,115,No,Yes,Adoption,2021-01-22,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-01-24,Guinness,Dog,Mixed Breed (Large),Male,Brindle,27,No,Yes,Adoption,2021-01-19,Transfer In,5,Transfer In
2021-01-24,Evelyn,Dog,Mixed Breed (Medium),Female,Grey,35,No,Yes,Adoption,2021-01-23,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-01-24,Rexha,Dog,Mixed Breed (Large),Female,Brindle,66,Yes,No,Adoption,2021-01-18,Stray,6,Stray
2021-01-24,Poppers,Dog,Mixed Breed (Medium),Male,Brindle,54,Yes,No,Adoption,2021-01-18,Stray,6,Stray
2021-01-24,Zazu,Dog,Mixed Breed (Large),Male,Blue,24,No,Yes,Adoption,2021-01-22,Return,2,Return
2021-01-24,Sammy,Dog,Mixed Breed (Large),Male,Black,84,No,Yes,Adoption,2021-01-23,Return,1,Return
2021-03-12,Midnight,Dog,Mixed Breed (Medium),Male,Black,2,Yes,No,Adoption,2021-02-23,Stray,17,Stray
2021-03-12,Scooter,Dog,Mixed Breed (Medium),Male,Black,8,No,Yes,Adoption,2021-03-10,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-03-12,Pear,Dog,Mixed Breed (Large),Male,White,37,No,Yes,Adoption,2021-02-27,Return,13,Return
2021-03-12,Duckie,Dog,Mixed Breed (Medium),Female,Black,2,Yes,No,Adoption,2021-02-23,Stray,17,Stray
2021-03-12,Samara,Dog,Mixed Breed (Medium),Female,White,56,Yes,Unknown,Adoption,2021-03-06,Stray,6,Stray
2021-03-12,Tantor,Dog,Mixed Breed (Small),Male,Grey,1,No,No,Return to Owner/Guardian,2021-03-11,Stray,1,Stray
2021-03-12,Zena,Dog,Mixed Breed (Large),Female,Brown,30,No,Yes,Adoption,2021-03-09,Transfer In,3,Transfer In
2021-03-12,Oakley,Dog,Mixed Breed (Medium),Female,Brown,12,Yes,No,Adoption,2021-03-06,Stray,6,Stray
2021-03-12,Calypso,Dog,Mixed Breed (Medium),Female,Brown,24,Yes,No,Adoption,2021-03-06,Stray,6,Stray
2021-03-12,Berkley,Dog,Mixed Breed (Medium),Male,Brown,24,Yes,No,Adoption,2021-02-20,Stray,20,Stray
2021-03-12,Beau,Dog,Mixed Breed (Medium),Male,Black,44,Yes,Yes,Adoption,2021-02-18,Transfer In,22,Transfer In
2021-03-12,Onyx,Dog,Mixed Breed (Medium),Female,Black,14,Yes,No,Adoption,2021-03-02,Stray,10,Stray
2021-02-11,Buffy,Dog,Mixed Breed (Medium),Female,Tan,14,Yes,No,Adoption,2021-01-31,Stray,11,Stray
2021-02-11,Dorito,Dog,Mixed Breed (Medium),Male,White,20,Yes,No,Adoption,2021-02-05,Stray,6,Stray
2021-02-11,Artimus,Dog,Mixed Breed (Small),Female,Tan,48,Yes,No,Return to Owner/Guardian,2021-02-10,Stray,1,Stray
2021-02-11,Excalifur,Dog,Mixed Breed (Large),Male,Grey,67,Yes,No,Adoption,2021-02-08,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-03-06,Robin,Dog,Mixed Breed (Medium),Female,Grey,36,Yes,No,Adoption,2021-02-18,Stray,16,Stray
2021-03-06,Snap,Dog,Mixed Breed (Small),Male,Brown,12,Yes,No,Adoption,2021-02-26,Stray,8,Stray
2021-03-06,Rambo,Dog,Mixed Breed (Large),Male,Blond,41,Yes,Yes,Adoption,2021-02-21,Owner/Guardian Surrender,13,Owner/Guardian Surrender
2021-03-06,Zazu,Dog,Mixed Breed (Large),Male,Blue,25,No,Yes,Adoption,2021-03-03,Stray,3,Stray
2021-03-06,Mr. Brown,Dog,Mixed Breed (Small),Male,Brown,18,Yes,No,Return to Owner/Guardian,2021-02-26,Stray,8,Stray
2021-03-06,Marlo,Dog,Mixed Breed (Large),Male,Black,12,Yes,No,Adoption,2021-03-04,Transfer In,2,Transfer In
2021-03-06,Bart,Dog,Mixed Breed (Large),Male,Brown,24,No,Yes,Adoption,2021-03-04,Transfer In,2,Transfer In
2021-03-06,Biscuit,Dog,Mixed Breed (Large),Female,Brown,60,No,Yes,Adoption,2021-02-28,Stray,6,Stray
2021-03-06,Lulu,Dog,Mixed Breed (Small),Female,Tan,12,Yes,No,Adoption,2021-03-04,Transfer In,2,Transfer In
2021-03-06,Baxter,Dog,Mixed Breed (Small),Male,Yellow,24,Yes,No,Adoption,2021-02-28,Stray,6,Stray
2021-03-06,Abby,Dog,Mixed Breed (Large),Female,Black,36,No,Yes,Adoption,2021-02-25,Transfer In,9,Transfer In
2021-01-27,Biggie Smalls,Dog,Mixed Breed (Large),Male,Grey,91,No,Yes,Adoption,2021-01-21,Stray,6,Stray
2021-01-27,Glory,Dog,Mixed Breed (Large),Female,Grey,60,No,Yes,Adoption,2021-01-26,Transfer In,1,Transfer In
2021-01-27,Christina,Dog,Mixed Breed (Small),Female,Tan,24,No,Yes,Adoption,2021-01-21,Stray,6,Stray
2021-01-27,Bear,Dog,Mixed Breed (Medium),Male,Tan,75,Yes,No,Return to Owner/Guardian,2021-01-24,Stray,3,Stray
2021-01-27,Puggie,Dog,Mixed Breed (Small),Female,Black,9,Yes,No,Adoption,2021-01-21,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-01-27,Poe,Dog,Mixed Breed (Medium),Male,Brown,149,No,Yes,Adoption,2021-01-21,Stray,6,Stray
2021-01-27,Frank,Dog,Mixed Breed (Large),Male,Black,24,Yes,No,Adoption,2021-01-19,Stray,8,Stray
2021-01-27,Mable,Dog,Mixed Breed (Medium),Female,White,14,Yes,No,Adoption,2021-01-20,Stray,7,Stray
2021-02-10,Chewy,Dog,Mixed Breed (Medium),Male,Brown,47,No,Yes,Adoption,2021-02-09,Transfer In,1,Transfer In
2021-02-10,Fredric,Dog,Mixed Breed (Small),Male,Tan,2,Yes,No,Adoption,2021-01-31,Stray,10,Stray
2021-02-10,Rusty,Dog,Mixed Breed (Large),Male,White,60,No,Yes,Adoption,2021-02-09,Transfer In,1,Transfer In
2021-02-10,Irma,Dog,Mixed Breed (Large),Female,Tan,60,Yes,No,Adoption,2021-02-03,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2021-02-10,Ralph,Dog,Mixed Breed (Large),Male,Brindle,36,No,Yes,Adoption,2021-01-21,Return,20,Return
2021-02-10,Pretzel,Dog,Mixed Breed (Medium),Female,Brown,9,Yes,No,Adoption,2021-02-10,Return,0,Return
2021-02-10,Woof Bader Ginsburg,Dog,Mixed Breed (Medium),Female,Brindle,12,Yes,No,Adoption,2021-02-01,Stray,9,Stray
2021-02-10,Polka,Dog,Mixed Breed (Medium),Male,Black,18,No,Yes,Adoption,2021-02-02,Transfer In,8,Transfer In
2021-02-10,Sunny,Dog,Mixed Breed (Medium),Female,White,24,No,No,Return to Owner/Guardian,2021-02-10,Stray,0,Stray
2021-02-17,Dakota,Dog,Mixed Breed (Large),Female,Grey,96,No,Yes,Adoption,2021-01-31,Stray,17,Stray
2021-02-17,Irma,Dog,Mixed Breed (Large),Female,Tan,60,Yes,No,Adoption,2021-02-12,Return,5,Return
2021-02-17,Dante,Dog,Mixed Breed (Small),Male,White,9,Yes,No,Adoption,2021-02-15,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-02-17,Ham,Dog,Mixed Breed (Large),Male,Tan,24,Yes,No,Adoption,2021-02-10,Stray,7,Stray
2021-02-17,Pawdrey Hepburn,Dog,Mixed Breed (Medium),Female,Black,9,Yes,No,Adoption,2021-02-11,Stray,6,Stray
2021-02-17,Clyde,Dog,Mixed Breed (Medium),Male,Black,33,Yes,No,Return to Owner/Guardian,2020-12-18,Owner/Guardian Surrender,61,Owner/Guardian Surrender
2021-02-17,Remi,Dog,Mixed Breed (Medium),Male,Brown,49,Yes,No,Adoption,2021-02-12,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-02-17,Skittles,Dog,Mixed Breed (Small),Female,Brindle,2,Yes,No,Adoption,2021-02-13,Stray,4,Stray
2021-03-30,Max,Dog,Mixed Breed (Large),Male,Brown,96,Yes,No,Adoption,2021-03-15,Owner/Guardian Surrender,15,Owner/Guardian Surrender
2021-03-30,Lucky,Dog,Mixed Breed (Medium),Female,Black,10,No,Yes,Adoption,2021-03-20,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2021-03-30,Thunder,Dog,Mixed Breed (Medium),Male,Grey,62,No,Yes,Adoption,2021-03-27,Return,3,Return
2021-03-30,ColeSlaw,Dog,Mixed Breed (Small),Female,Brown,2,Yes,No,Adoption,2021-03-12,Transfer In,18,Transfer In
2021-03-30,Kovu,Dog,Mixed Breed (Medium),Male,Brown,12,Yes,No,Adoption,2021-03-16,Stray,14,Stray
2021-03-30,Laurie,Dog,Mixed Breed (Large),Female,Brown,24,No,Yes,Adoption,2021-03-30,Transfer In,0,Transfer In
2021-03-30,Smoke,Dog,Mixed Breed (Large),Male,Grey,24,Yes,No,Adoption,2021-03-27,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-03-30,Diana,Dog,Mixed Breed (Large),Female,Brown,42,Yes,No,Adoption,2021-03-26,Return,4,Return
2021-03-30,Tracey,Dog,Mixed Breed (Medium),Female,Brown,49,No,Yes,Adoption,2021-02-25,Transfer In,33,Transfer In
2021-03-30,Leo,Dog,Mixed Breed (Medium),Male,Black,2,Yes,No,Adoption,2021-03-26,Stray,4,Stray
2021-03-30,Potato Wedge,Dog,Mixed Breed (Medium),Male,White,56,No,Yes,Return to Owner/Guardian,2021-03-29,Stray,1,Stray
2021-02-21,Waffles,Dog,Mixed Breed (Medium),Male,Tan,12,Yes,No,Adoption,2021-02-08,Return,13,Return
2021-02-21,Eileen,Dog,Mixed Breed (Large),Female,Brindle,73,No,Yes,Adoption,2021-02-18,Owner/Guardian Surrender,3,Owner/Guardian Surrender
2021-02-21,Bailey,Dog,Mixed Breed (Medium),Female,Brown,24,No,Yes,Adoption,2021-02-16,Transfer In,5,Transfer In
2021-02-21,Jason Bourne,Dog,Mixed Breed (Large),Male,White,54,No,Yes,Adoption,2021-02-15,Stray,6,Stray
2021-02-21,Tinkerbell,Dog,Mixed Breed (Medium),Female,Brindle,52,No,Yes,Adoption,2021-02-16,Transfer In,5,Transfer In
2021-02-21,Goliath,Dog,Mixed Breed (Small),Male,Black,73,Yes,No,Adoption,2021-02-15,Stray,6,Stray
2021-02-19,Lil Mama,Dog,Mixed Breed (Small),Female,Tan,31,Yes,No,Adoption,2021-02-12,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2021-02-19,Zeus,Dog,Mixed Breed (Large),Male,Brindle,60,No,Yes,Adoption,2021-02-07,Owner/Guardian Surrender,12,Owner/Guardian Surrender
2021-02-19,Vixen,Dog,Mixed Breed (Small),Female,Brown,48,No,Yes,Adoption,2021-02-18,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-02-19,Chito,Dog,Mixed Breed (Small),Male,White,120,No,Yes,Adoption,2021-02-10,Stray,9,Stray
2021-02-19,Daphne,Dog,Mixed Breed (Large),Female,Brown,24,No,Yes,Adoption,2021-02-16,Transfer In,3,Transfer In
2021-02-19,Aspen,Dog,Mixed Breed (Medium),Female,Brown,25,No,Yes,Adoption,2021-02-15,Return,4,Return
2021-02-19,Dude,Dog,Mixed Breed (Large),Male,Black,54,No,Yes,Return to Owner/Guardian,2021-02-18,Stray,1,Stray
2021-02-18,Chico,Dog,Mixed Breed (Small),Male,Black,70,Yes,No,Adoption,2021-02-14,Owner/Guardian Surrender,4,Owner/Guardian Surrender
2021-02-18,Oliver Queen,Dog,Mixed Breed (Large),Male,Grey,4,Yes,No,Adoption,2021-02-14,Stray,4,Stray
2021-02-18,Cosmo,Dog,Mixed Breed (Medium),Male,White,24,Yes,No,Adoption,2021-02-08,Return,10,Return
2021-02-18,Brody Regan,Dog,Mixed Breed (Large),Male,Brown,84,No,Yes,Return to Owner/Guardian,2021-02-18,Stray,0,Stray
2021-02-18,Eggs,Dog,Mixed Breed (Large),Male,Black,43,Yes,No,Adoption,2021-02-08,Stray,10,Stray
2021-02-18,Dorito,Dog,Mixed Breed (Medium),Male,White,20,Yes,No,Adoption,2021-02-17,Return,1,Return
2021-02-18,Hunk,Dog,Mixed Breed (Medium),Male,Black,31,Yes,No,Adoption,2021-02-18,Return,0,Return
2021-02-18,Bella,Dog,Mixed Breed (Medium),Female,Grey,36,No,Yes,Adoption,2021-02-02,Owner/Guardian Surrender,16,Owner/Guardian Surrender
2021-03-07,Maggie,Dog,Mixed Breed (Large),Female,Black,55,No,Yes,Adoption,2021-02-28,Owner/Guardian Surrender,7,Owner/Guardian Surrender
2021-03-07,Willie Nelson,Dog,Mixed Breed (Medium),Male,Brown,8,Yes,No,Adoption,2021-03-01,Stray,6,Stray
2021-03-07,Rachel,Dog,Mixed Breed (Small),Female,Tan,120,Yes,No,Adoption,2021-03-01,Stray,6,Stray
2021-03-07,Bruce,Dog,Mixed Breed (Small),Male,Black,72,No,No,Adoption,2021-02-16,Stray,19,Stray
2021-03-07,Mia,Dog,Mixed Breed (Large),Female,White,114,No,Yes,Adoption,2021-02-01,Owner/Guardian Surrender,34,Owner/Guardian Surrender
2021-03-07,Martha,Dog,Mixed Breed (Large),Female,Grey,93,No,Yes,Return to Owner/Guardian,2021-03-06,Stray,1,Stray
2021-03-07,Nyx,Dog,Mixed Breed (Medium),Female,Grey,71,No,Yes,Adoption,2021-02-25,Owner/Guardian Surrender,10,Owner/Guardian Surrender
2021-03-07,Gary,Dog,Mixed Breed (Large),Male,Brown,60,Yes,No,Adoption,2021-03-01,Stray,6,Stray
2021-03-07,Nubbie,Dog,Mixed Breed (Medium),Female,Brown,12,Yes,No,Adoption,2021-03-04,Transfer In,3,Transfer In
2021-03-07,Nick,Dog,Mixed Breed (Medium),Male,Tan,21,Yes,No,Adoption,2021-03-02,Return,5,Return
2021-03-07,Cole,Dog,Mixed Breed (Large),Male,Yellow,48,No,Yes,Adoption,2021-02-13,Owner/Guardian Surrender,22,Owner/Guardian Surrender
2021-03-07,Leia,Dog,Mixed Breed (Large),Female,Yellow,96,No,Yes,Return to Owner/Guardian,2021-03-06,Stray,1,Stray
2021-03-07,Paco,Dog,Mixed Breed (Small),Male,Black,60,Yes,No,Adoption,2021-02-28,Stray,7,Stray
2021-01-29,Jack,Dog,Mixed Breed (Medium),Male,Black,48,No,Yes,Adoption,2021-01-23,Stray,6,Stray
2021-01-29,Titan,Dog,Mixed Breed (Large),Male,Grey,36,No,Yes,Adoption,2021-01-27,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-01-29,Mahzi,Dog,Mixed Breed (Medium),Male,Grey,18,Yes,No,Adoption,2021-01-23,Stray,6,Stray
2021-01-29,Molly,Dog,Mixed Breed (Medium),Female,White,8,Yes,No,Adoption,2021-01-28,Return,1,Return
2021-01-29,Tabitha,Dog,Mixed Breed (Small),Female,Tan,3,Yes,No,Adoption,2021-01-24,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-01-29,Blue,Dog,Mixed Breed (Medium),Male,Brown,73,Yes,No,Adoption,2021-01-24,Owner/Guardian Surrender,5,Owner/Guardian Surrender
2021-01-29,Macaroni,Dog,Mixed Breed (Small),Male,White,9,Yes,No,Adoption,2021-01-23,Stray,6,Stray
2021-03-08,Porky,Dog,Mixed Breed (Medium),Female,Black,24,No,Yes,Adoption,2021-02-18,Stray,18,Stray
2021-03-08,Helga,Dog,Mixed Breed (Medium),Female,Tan,26,Yes,No,Adoption,2021-03-02,Stray,6,Stray
2021-03-08,Kai,Dog,Mixed Breed (Medium),Male,Brindle,40,Yes,No,Adoption,2021-02-24,Owner/Guardian Surrender,12,Owner/Guardian Surrender
2021-03-08,Sundae,Dog,Mixed Breed (Small),Female,Black,18,Yes,No,Adoption,2021-03-02,Stray,6,Stray
2021-03-08,Saber,Dog,Mixed Breed (Medium),Male,Brown,24,No,Yes,Return to Owner/Guardian,2021-03-08,Stray,0,Stray
2021-03-08,Juanita,Dog,Mixed Breed (Large),Female,White,108,No,No,Return to Owner/Guardian,2021-03-08,Stray,0,Stray
2021-04-07,Stubbs,Dog,Mixed Breed (Large),Male,White,36,Yes,No,Adoption,2021-03-31,Stray,7,Stray
2021-04-07,Zeb,Dog,Mixed Breed (Medium),Male,Tan,101,Yes,No,Adoption,2021-04-06,Transfer In,1,Transfer In
2021-04-07,Mickey,Dog,Mixed Breed (Medium),Male,Brown,36,Yes,No,Adoption,2021-03-23,Stray,15,Stray
2021-04-07,Jaxon,Dog,Mixed Breed (Small),Male,Brown,67,No,Yes,Adoption,2021-03-26,Return,12,Return
2021-04-07,Wally,Dog,Mixed Breed (Medium),Male,Black,156,No,Yes,Adoption,2021-04-01,Owner/Guardian Surrender,6,Owner/Guardian Surrender
2021-04-07,Ginger,Dog,Mixed Breed (Large),Female,White,88,No,Yes,Return to Owner/Guardian,2021-04-07,Stray,0,Stray
2021-04-07,Sammy,Dog,Mixed Breed (Small),Male,Brown,48,Yes,No,Adoption,2021-04-01,Stray,6,Stray
2021-04-07,Molly,Dog,Mixed Breed (Medium),Female,Black,62,Yes,No,Return to Owner/Guardian,2021-04-01,Stray,6,Stray
2021-02-16,Omelette,Dog,Mixed Breed (Large),Female,Black,44,No,Yes,Adoption,2021-02-14,Service In,2,Service In
2021-02-16,Chief,Dog,Mixed Breed (Medium),Male,Tan,18,No,Yes,Adoption,2021-02-08,Owner/Guardian Surrender,8,Owner/Guardian Surrender
2021-02-16,Pookie,Dog,Mixed Breed (Small),Female,Tan,40,No,Yes,Adoption,2021-02-14,Owner/Guardian Surrender,2,Owner/Guardian Surrender
2021-02-16,Chelsie,Dog,Mixed Breed (Large),Female,Black,15,Yes,No,Adoption,2021-02-02,Return,14,Return
2021-02-16,Pebbles,Dog,Mixed Breed (Small),Female,Black,18,No,Yes,Return to Owner/Guardian,2021-02-12,Stray,4,Stray
2021-02-16,Buddy,Dog,Mixed Breed (Small),Male,Black,24,No,Yes,Return to Owner/Guardian,2021-02-12,Stray,4,Stray
2021-02-16,Brody Regan,Dog,Mixed Breed (Large),Male,Brown,83,No,Yes,Return to Owner/Guardian,2021-02-16,Stray,0,Stray
2021-02-16,Ivy,Dog,Mixed Breed (Large),Female,Grey,14,No,Yes,Adoption,2021-02-15,Owner/Guardian Surrender,1,Owner/Guardian Surrender
2021-02-16,Coco,Dog,Mixed Breed (Medium),Female,Brown,24,No,Yes,Adoption,2021-02-09,Transfer In,7,Transfer In
2021-02-16,Angie,Dog,Mixed Breed (Medium),Female,Brown,24,No,Yes,Adoption,2021-02-09,Transfer In,7,Transfer In
